000000.png	[[1.4576, 1.6073, 3.8146, -6.0799, 1.9278, 34.6102, 1.6327], [1.4886, 1.6074, 3.9459, 6.6256, 1.7935, 30.6765, -1.5127], [1.4448, 1.5751, 3.7199, -10.627, 2.2202, 23.0669, -1.4898]]	[[array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])]]
000473.png	[[1.4675157894736843, 1.5886921052631577, 3.769184210526316, -8.741199427394513, 1.6491224367142079, 10.367255069252542, 1.5781052631578947], [1.5145273958640322, 1.617345920155169, 3.7064992660420324, -1.7773553570028746, 1.7357586027267806, 36.068526241310195, -1.5570350905082324]]	[[array([-0.003]), array([0.004]), array([2.848])], [array([0.042]), array([0.002]), array([3.25])]]
000474.png	[[1.4724485714285716, 1.6518171428571429, 4.294645714285714, -15.20522887552623, 1.1159484920543927, 16.981254060993294, 1.5223600000000002], [1.5496765982487781, 1.638825122747002, 3.775039689005366, -1.7623847179724355, 1.778709707877442, 37.010688943337044, -1.5780265589989586]]	[[array([0.048]), array([-0.167]), array([-3.724])], [array([0.038]), array([0.008]), array([3.267])]]
000475.png	[[1.4724485714285716, 1.6518171428571429, 4.294645714285714, -15.149055102605521, 0.9579700780041862, 10.998123219314696, 1.5223600000000002], [1.5901722875895477, 1.6403546810073388, 3.770565315132071, -1.663642930471225, 1.794953864079839, 38.06118866191843, -1.595871326909767]]	[[array([0.048]), array([-0.167]), array([-3.724])], [array([0.042]), array([0.009]), array([3.271])]]
000476.png	[[1.5242451882015036, 1.63667448575264, 3.9574184263584393, -1.618973310949295, 1.7836730441143818, 39.18825767692613, -1.580747215129721]]	[[array([0.04]), array([0.005]), array([3.282])]]
000477.png	[[1.5137724859472108, 1.6505960191715785, 4.04553868503837, -1.6352476931333615, 1.7860619963455784, 40.11120084286279, -1.5652053814571478]]	[[array([0.033]), array([0.001]), array([3.294])]]
000478.png	[[1.50111979379763, 1.641080756032098, 3.9614003505009405, -1.6590630193775937, 1.7882052565565065, 41.088883276811984, -1.5878839029208427]]	[[array([0.026]), array([0.004]), array([3.289])]]
000479.png	[[1.4692788101373087, 1.6616731812837113, 4.154103131571664, -1.6302448903306768, 1.7960228673073855, 42.28980979434058, -1.5760894022777585]]	[[array([0.025]), array([0.002]), array([3.305])]]
000480.png	[[1.4467336656032976, 1.6386988917804164, 3.969061819922219, -1.601387502777178, 1.7633339889055313, 43.15703768949327, -1.5796187457661814]]	[[array([0.023]), array([-0.004]), array([3.309])]]
000481.png	[[1.4434990823747085, 1.6186752754622895, 3.803390504124134, -1.640369008954541, 1.7639753106762337, 44.05191947398442, -1.5904845584475342]]	[[array([0.015]), array([-0.003]), array([3.295])]]
000482.png	[[1.505550261968817, 1.6617057216839433, 4.070016235644877, -1.5871190374220692, 1.716250439352387, 45.19152809935483, 1.5614860630801974]]	[[array([0.016]), array([-0.007]), array([3.304])]]
000483.png	[[1.4788201300497512, 1.6238785053773, 3.943185626973035, -1.6174533882540554, 1.7709490486802026, 46.124345597533356, -1.5804115343450373]]	[[array([0.01]), array([-0.002]), array([3.314])]]
000484.png	[[1.4810326113543093, 1.6199363722567046, 3.899499506987603, -1.6734160539754774, 1.7250624336687943, 47.31789480129143, -1.5750275100256423]]	[[array([0.002]), array([-0.007]), array([3.326])]]
000485.png	[[1.4789111408671773, 1.6149078176569394, 3.8668058136811516, -1.6597798467330973, 1.6533225176156192, 48.26344529830378, -1.5775444472486386]]	[[array([-0.]), array([-0.013]), array([3.314])]]
000486.png	[[1.488916406050346, 1.617127908438738, 3.8773706018362235, -1.5983596329725882, 1.5852596157683134, 49.26545697913579, -1.521214080963158]]	[[array([0.001]), array([-0.02]), array([3.329])]]
000487.png	[[1.471477708070864, 1.616121805693025, 3.8948173293833914, -1.7170724433111764, 1.574192648290871, 50.3433104099696, -1.5936389619308198]]	[[array([-0.013]), array([-0.018]), array([3.328])]]
000488.png	[[1.4785370727124938, 1.5987415739497153, 3.808652681203716, -1.678774111207835, 1.5385925822772923, 51.399769772922035, -1.5965814452793055]]	[[array([-0.014]), array([-0.021]), array([3.325])]]
000489.png	[[1.5257319572566095, 1.6057614673074936, 3.686867426645522, -1.6763607912664313, 1.5566686535402674, 52.376556608692766, -1.600239313260971]]	[[array([-0.019]), array([-0.016]), array([3.336])]]
000490.png	[[1.5025359320077165, 1.6060324954166405, 3.6541317566819727, -1.7369511627773928, 1.6849564870590565, 53.44472205748549, -1.58371350882986]]	[[array([-0.029]), array([0.001]), array([3.333])]]
000491.png	[[1.4688926758176695, 1.6015625674256788, 3.6731475768266404, -1.711575483301488, 1.7636012763793563, 54.67232626010209, -1.585003031290233]]	[[array([-0.031]), array([0.012]), array([3.344])]]
000492.png	[[1.4591322653890413, 1.5896576460460228, 3.662673398320827, -1.7271219628954362, 1.7338545161478462, 55.674004476892314, -1.5950133084675875]]	[[array([-0.037]), array([0.007]), array([3.354])]]
000493.png	[[1.4573200257145789, 1.5893130018358888, 3.7171386334715795, -1.6174955172446117, 1.666035526321468, 56.886996789244705, -1.560704197006661]]	[[array([-0.03]), array([-0.011]), array([3.362])]]
000494.png	[[1.452672394226696, 1.5934457939840176, 3.7956050732442765, -1.5456661528875055, 1.613692057860115, 57.959627655437906, -1.4594058323577859]]	[[array([-0.028]), array([-0.017]), array([3.357])]]
000495.png	[[1.4512679773587587, 1.5873607586556655, 3.7239717985107674, -1.651427302629609, 1.5725982160030092, 58.92775958817447, -1.539128612311176]]	[[array([-0.043]), array([-0.01]), array([3.362])]]
000496.png	[[1.4462816931305813, 1.57823810810673, 3.667933545210031, -1.5763880428203247, 1.6394361381871554, 60.26148644769885, -1.5698890215701173]]	[[array([-0.04]), array([0.001]), array([3.38])]]
000497.png	[[1.4660082916392312, 1.608065597658144, 3.9111709911020305, -1.4048623424159812, 1.5438839053811169, 61.33412641784243, 1.615334586913811]]	[[array([-0.028]), array([-0.013]), array([3.372])]]
000498.png	[[1.4640254583603642, 1.6130311313847028, 3.952597196833195, -1.5533582404738846, 1.5728325265426244, 62.53750138348273, -1.5364815437098598]]	[[array([-0.047]), array([-0.009]), array([3.397])]]
000499.png	[[1.4867533750143573, 1.6115286095578398, 3.863169411113447, -1.5917267605250347, 1.446813457059397, 63.67783789360512, 1.526613927025287]]	[[array([-0.052]), array([-0.015]), array([3.394])]]
000500.png	[[1.4758429892393363, 1.5961836849576942, 3.8288256263105205, -1.5725325146845799, 1.6775877154356862, 64.6870843500045, -1.5951529832318272]]	[[array([-0.052]), array([0.01]), array([3.379])]]
000501.png	[[1.563948067224011, 1.6341410551176105, 3.9286840809615957, -1.613126100908526, 1.7259757347393494, 65.85348285446648, 1.52898659424565]]	[[array([-0.058]), array([0.01]), array([3.4])]]
000502.png	[[1.4969852790642137, 1.60556251137927, 3.762133759500301, -1.6272445513978233, 1.816749805340599, 66.85848422573926, -1.5888698092955174]]	[[array([-0.061]), array([0.015]), array([3.384])]]
000503.png	[[1.4744361365135046, 1.608305030171572, 3.871752124585903, -1.7611650592268187, 1.7645345472457292, 68.26196372274318, -1.5798033685424084]]	[[array([-0.075]), array([0.01]), array([3.406])]]
000504.png	[[1.5171817549414166, 1.6359280406516916, 3.927899199397531, -1.5283419175541668, 1.7755907657189582, 69.27054692850918, 1.6026479539086569]]	[[array([-0.054]), array([0.007]), array([3.41])]]
000505.png	[[1.4822741106433788, 1.6068013097057594, 3.8862442033553255, -1.607786325347683, 1.8004935433126985, 70.64756221778975, -1.55418251328103]]	[[array([-0.062]), array([0.001]), array([3.426])]]
000506.png	[[1.462204006511346, 1.5851693106568385, 3.72546624370547, -1.5938419252940226, 1.6690477453487134, 71.59684625772488, -1.5585195585889544]]	[[array([-0.061]), array([-0.006]), array([3.423])]]
000507.png	[[1.462204006511346, 1.5851693106568385, 3.72546624370547, -1.5741301198661062, 1.5223703655814285, 72.80475431135594, -1.5585195585889544]]	[[array([-0.061]), array([-0.006]), array([3.423])]]
000508.png	[]	[]
000509.png	[]	[]
000510.png	[]	[]
000511.png	[]	[]
000512.png	[]	[]
000513.png	[]	[]
000514.png	[]	[]
000515.png	[]	[]
000516.png	[]	[]
000517.png	[]	[]
000518.png	[]	[]
000519.png	[]	[]
000520.png	[]	[]
000521.png	[[1.4431742857142857, 1.640637142857143, 3.6982542857142855, -15.631779623805265, 1.585172590694555, 39.84740253630449, 1.5738514285714287]]	[[array([0.227]), array([0.021]), array([-4.668])]]
000522.png	[[1.457347311827957, 1.6056268817204302, 3.6603645161290324, -15.33946838073728, 1.6619511753694172, 32.68013112485, 1.5659612903225806]]	[[array([0.245]), array([0.061]), array([-4.82])]]
000523.png	[[1.4646823770491804, 1.5817844262295082, 3.624864344262295, -15.170624041120934, 1.5889037190886761, 25.769311621614392, 1.5573831967213114]]	[[array([0.212]), array([0.015]), array([-4.778])]]
000524.png	[[1.4596862284820031, 1.5845139280125196, 3.7570475743348983, -15.07463738864445, 1.6200373485502244, 19.009401038360178, 1.5617206572769953]]	[[array([0.177]), array([0.025]), array([-4.656])]]
000525.png	[[1.4596862284820031, 1.5845139280125196, 3.7570475743348983, -14.894062395515684, 1.6060519549032863, 12.147056649072978, 1.5617206572769953]]	[[array([0.177]), array([0.025]), array([-4.656])]]
000526.png	[]	[]
000527.png	[]	[]
000528.png	[]	[]
000529.png	[]	[]
000530.png	[]	[]
000531.png	[]	[]
000532.png	[]	[]
000533.png	[]	[]
000534.png	[]	[]
000535.png	[]	[]
000536.png	[]	[]
000537.png	[]	[]
000538.png	[]	[]
000539.png	[]	[]
000540.png	[]	[]
000541.png	[]	[]
000542.png	[[1.5279510638297873, 1.6502680851063831, 4.115176595744681, -9.484431809553394, 1.9020831871776025, 53.51274648522563, 1.559987077735953]]	[[array([-0.115]), array([0.041]), array([2.993])]]
000543.png	[[1.4625553191489362, 1.5779936170212765, 3.8389340425531917, 7.1528653225076395, 2.2244003401352748, 33.71149976672948, -0.6493255319148936], [1.5279510638297873, 1.6502680851063831, 4.115176595744681, -9.517098282424982, 1.9765732489941519, 54.2910024316722, 1.559987077735953]]	[[array([-0.021]), array([0.073]), array([-0.22])], [array([-0.115]), array([0.041]), array([2.993])]]
000544.png	[[1.4625553191489362, 1.5779936170212765, 3.8389340425531917, 7.173217669298957, 2.3076747453592645, 31.027762153857818, -0.6493255319148936]]	[[array([-0.021]), array([0.073]), array([-0.22])]]
000545.png	[]	[]
000546.png	[[1.49964, 1.6372114285714285, 4.00218, -16.471550052709162, 1.983761325772796, 60.34622379237691, 1.5437971428571429], [1.5995490196078432, 1.6707313725490196, 4.146660784313726, -9.114080736395442, 1.582639453687913, 38.80599078921658, 1.5469882352941176]]	[[array([0.111]), array([0.207]), array([-3.534])], [array([-0.128]), array([-0.034]), array([0.057])]]
000547.png	[[1.492068817204301, 1.624731182795699, 3.963089247311828, -16.167537086328117, 2.115737868135659, 54.91180810048293, 1.5650655913978495], [1.5995490196078432, 1.6707313725490196, 4.146660784313726, -9.206226189394275, 1.4828171860532617, 36.42184969105065, 1.5469882352941176]]	[[array([0.182]), array([0.218]), array([-3.262])], [array([-0.128]), array([-0.034]), array([0.057])]]
000548.png	[[1.5082401639344263, 1.5951926229508198, 3.839634836065574, -15.932769420395427, 2.0064557463274446, 49.226635955050185, 1.5637254098360656]]	[[array([0.185]), array([0.098]), array([-3.337])]]
000549.png	[[1.5269453834115807, 1.640631455399061, 4.072348043818466, -15.804663154543194, 2.00274619405392, 43.799676498884075, 1.548564945226917]]	[[array([0.157]), array([0.065]), array([-3.303])]]
000550.png	[[1.5006501494321578, 1.6615021518230724, 4.23795612671847, -15.617354990931087, 1.8990938264557853, 38.19589063786137, 1.5383269575612672]]	[[array([0.155]), array([0.012]), array([-3.273])]]
000551.png	[[1.4978379908675798, 1.6519830593607305, 4.207143219178082, -15.462121052356233, 1.8121853988671979, 32.559828394998256, 1.5447378767123288]]	[[array([0.15]), array([-0.014]), array([-3.3])]]
000552.png	[[1.4913251504316736, 1.662252899625011, 4.300563303392343, -15.349038246110515, 1.7569684641170045, 27.028320561063733, 1.544714467602686]]	[[array([0.141]), array([-0.023]), array([-3.301])]]
000553.png	[[1.4534241197828186, 1.6671026747943107, 4.426726731288098, -15.201675389601794, 1.6751348605969787, 21.475651083137514, 1.5401320742147164]]	[[array([0.139]), array([-0.025]), array([-3.274])]]
000554.png	[[1.4622470990890122, 1.6463968827930175, 4.282770092625579, -15.103462714745024, 1.6928035396276306, 16.220759153767286, 1.5344881418901726]]	[[array([0.131]), array([-0.011]), array([-3.243])]]
000555.png	[[1.4622470990890122, 1.6463968827930175, 4.282770092625579, -14.96480078161275, 1.6153318832336365, 10.544915677348618, 1.5344881418901726]]	[[array([0.131]), array([-0.011]), array([-3.243])]]
000556.png	[]	[]
000557.png	[]	[]
000558.png	[[1.5198235294117648, 1.6490627450980393, 4.1272352941176464, -9.7478235223702, 2.0559451015289794, 46.52984316729453, 1.552578431372549]]	[[array([0.065]), array([-0.062]), array([-0.002])]]
000559.png	[[1.5198235294117648, 1.6490627450980393, 4.1272352941176464, -9.638154451398702, 2.0831357542678135, 44.29817938159087, 1.552578431372549]]	[[array([0.065]), array([-0.062]), array([-0.002])]]
000560.png	[]	[]
000561.png	[]	[]
000562.png	[]	[]
000563.png	[]	[]
000564.png	[]	[]
000565.png	[]	[]
000566.png	[[1.5266085714285713, 1.6105742857142857, 3.845085714285714, -10.181046501680486, 1.7099175949404406, 48.31811683375949, 1.5375999999999999]]	[[array([-0.16]), array([-0.344]), array([2.92])]]
000567.png	[[1.4759142857142857, 1.6211657142857143, 4.202328571428572, -4.621089057354812, 1.8664818189499741, 3.9297369407800855, 1.558302857142857], [1.5925236559139786, 1.6488204301075269, 4.071918279569893, -10.214990831530262, 1.5320644698044406, 50.02070290822139, 1.5391591397849462]]	[[array([-0.029]), array([-0.009]), array([2.6])], [array([-0.159]), array([-0.287]), array([3.427])]]
000568.png	[[1.4657397849462366, 1.6024774193548388, 4.161960215053764, -4.620110179582831, 1.7931011414824614, 4.415794044211546, -1.5942725040391694], [1.5925236559139786, 1.6488204301075269, 4.071918279569893, -10.228278996202851, 1.2383939070338648, 51.243266113475556, 1.5391591397849462]]	[[array([-0.017]), array([-0.04]), array([2.655])], [array([-0.159]), array([-0.287]), array([3.427])]]
000569.png	[[1.4624352459016392, 1.586215573770492, 4.091126229508197, -4.624521360248062, 1.7858569360533731, 4.845883426456511, -1.5870489462116506]]	[[array([-0.014]), array([-0.021]), array([2.652])]]
000570.png	[[1.4616716744913927, 1.5748319248826292, 4.0527845070422535, -4.654400303014509, 1.7419432708702896, 5.144003007642631, -1.5867714286003798]]	[[array([-0.02]), array([-0.027]), array([2.677])]]
000571.png	[[1.504149312612074, 1.6036133891213389, 4.1585426778242685, -4.675823016491345, 1.7633805005404355, 5.606539475864622, -1.591362667588549]]	[[array([-0.022]), array([-0.017]), array([2.679])]]
000572.png	[[1.4507204794520547, 1.6048411872146118, 4.103140228310503, -4.653998326837227, 1.7073566549135548, 6.097149198548722, -1.5876157175515164]]	[[array([-0.015]), array([-0.023]), array([2.685])]]
000573.png	[[1.4711029563094096, 1.616002154007151, 4.22282862126101, -4.650018688879765, 1.7386811180467263, 6.414745670364977, -1.576172367914506]]	[[array([-0.013]), array([-0.013]), array([2.698])]]
000574.png	[[1.5062672662469605, 1.653639095966157, 4.307728809833117, -4.645275960577622, 1.7566553244201115, 6.8736021895703905, -1.577487316973973]]	[[array([-0.011]), array([-0.009]), array([2.696])]]
000575.png	[[1.4730990711995522, 1.6276575054710163, 4.278168979337371, -4.640832709544872, 1.7492412294071966, 7.257995365624273, -1.5821304104900458]]	[[array([-0.01]), array([-0.006]), array([2.714])]]
000576.png	[[1.4949162450733111, 1.6146432513473978, 4.207794079711518, -4.618329516334274, 1.7634152449892513, 7.735040081139881, -1.5846455551321428]]	[[array([-0.007]), array([0.001]), array([2.712])]]
000577.png	[[1.490703573941211, 1.621723911417195, 4.241109770653697, -4.613802413552761, 1.769723859700232, 8.2086927825651, -1.5891290486312093]]	[[array([-0.008]), array([0.002]), array([2.711])]]
000578.png	[[1.5166587926525936, 1.6441437671411594, 4.195925447478211, -4.600178333880679, 1.8077069683485478, 8.56219442283483, -1.5929429063201959]]	[[array([-0.007]), array([0.006]), array([2.721])]]
000579.png	[[1.5217521389016555, 1.6162433846675508, 4.087568361843265, -4.600172618213568, 1.7962784844533142, 9.041608550181317, -1.5906296629975947]]	[[array([-0.008]), array([0.003]), array([2.72])]]
000580.png	[[1.5135618666367907, 1.597304731412651, 3.9704086710323896, -4.589876158735755, 1.7849855472232, 9.494510545869455, -1.5928362526163744]]	[[array([-0.009]), array([0.]), array([2.716])]]
000581.png	[[1.5250190631432339, 1.6316026936144412, 4.067002024481275, -4.5945548331084805, 1.7852732176762438, 9.839378401675146, -1.591515975890899]]	[[array([-0.011]), array([-0.003]), array([2.725])]]
000582.png	[[1.465490608356167, 1.6097844290662924, 3.931280509353558, -4.591656235546944, 1.7759657360296306, 10.339433012631838, -1.5933602042135726]]	[[array([-0.011]), array([-0.007]), array([2.726])]]
000583.png	[[1.8728457142857142, 1.8006857142857142, 4.818451428571429, -12.68830241129926, 1.0600312701846903, 44.53227615884983, 1.55102], [1.472294786587515, 1.5905113919835634, 3.960463759504517, -4.609884592761162, 1.7636796242975352, 10.816092285655454, -1.590665449811694]]	[[array([0.084]), array([-0.098]), array([-4.102])], [array([-0.014]), array([-0.009]), array([2.724])]]
000584.png	[[1.8967032258064516, 1.8299440860215053, 4.93267311827957, -12.41512720623731, 1.022278181654299, 38.24355986981555, 1.5579924731182797], [1.4337944911545095, 1.5762277662103994, 3.9444172736549974, -4.579981625474897, 1.7425912767348772, 11.130705320067179, -1.58975975201926]]	[[array([0.134]), array([-0.072]), array([-3.973])], [array([-0.012]), array([-0.011]), array([2.729])]]
000585.png	[[1.9349463114754097, 1.846625819672131, 4.9534831967213115, -12.239175479241972, 1.0338345956671104, 32.11548348537203, 1.5521799180327869], [1.4776783090095038, 1.6152703538376272, 4.019992154773211, -4.579374537171337, 1.7622676429154829, 11.616443639873404, -1.5820592017799622]]	[[array([0.125]), array([-0.039]), array([-3.95])], [array([-0.013]), array([-0.008]), array([2.728])]]
000586.png	[[1.9349463114754097, 1.846625819672131, 4.9534831967213115, -12.061308127747386, 0.9191326048138271, 25.94810541132108, 1.5521799180327869], [1.4809672949192547, 1.606512593533361, 4.036251297294138, -4.557796477491835, 1.7832216052064538, 12.069221166135504, -1.581280972281251]]	[[array([0.125]), array([-0.039]), array([-3.95])], [array([-0.012]), array([-0.001]), array([2.724])]]
000587.png	[[1.4945224521243827, 1.5984085650490818, 4.042276326912579, -4.5377284297494205, 1.7999046838345585, 12.437055196950261, -1.582343389839041]]	[[array([-0.012]), array([0.003]), array([2.734])]]
000588.png	[[1.4400597815395288, 1.5757214241705129, 4.026654697769851, -4.510724954262915, 1.7937342412133082, 12.922010972351119, -1.5791646001011228]]	[[array([-0.011]), array([0.003]), array([2.732])]]
000589.png	[[1.4516418735046983, 1.6100090696805742, 4.097571194597462, -4.507662394507043, 1.8140535972983893, 13.333648698792208, -1.5788774614474523]]	[[array([-0.012]), array([0.002]), array([2.725])]]
000590.png	[[1.490490332147935, 1.6303985859384589, 4.173854391527027, -4.508690028267814, 1.8252243615300126, 13.743030201331813, -1.5775935196626092]]	[[array([-0.014]), array([-0.001]), array([2.739])]]
000591.png	[[1.4827090789508608, 1.6236010860003045, 4.119001160912508, -4.483914382528651, 1.8105308870460868, 14.214500065282063, -1.585137539394124]]	[[array([-0.013]), array([-0.006]), array([2.737])]]
000592.png	[[1.4379578070651544, 1.5985082348719588, 4.143598196181366, -4.4764176671797316, 1.7571752963775693, 14.674877563833281, -1.5877718849242628]]	[[array([-0.013]), array([-0.011]), array([2.734])]]
000593.png	[[1.4688855831704688, 1.6095659538398184, 4.230185872826452, -4.45334975165358, 1.7525208663637446, 15.063315222079936, -1.5818561347046658]]	[[array([-0.013]), array([-0.008]), array([2.745])]]
000594.png	[[1.4490556022222576, 1.604828133810623, 4.270490419966363, -4.446497647665532, 1.7566540828787287, 15.549678384069091, -1.5824394755379838]]	[[array([-0.013]), array([-0.005]), array([2.743])]]
000595.png	[[1.4658935660519246, 1.599433850457301, 4.237060701961394, -4.444676332582517, 1.768567378731396, 15.883605668040474, -1.5704252189320376]]	[[array([-0.014]), array([-0.002]), array([2.748])]]
000596.png	[[1.459902612759643, 1.6108465585160272, 4.370147707262796, -4.448071054350708, 1.7973245270964338, 16.416108105475494, -1.5749830842916277]]	[[array([-0.015]), array([-0.003]), array([2.751])]]
000597.png	[[1.4178746867503864, 1.6122392619447814, 4.229886310505527, -4.4147677248581045, 1.7737497219051457, 16.791495575208955, -1.5770330509372203]]	[[array([-0.013]), array([-0.008]), array([2.739])]]
000598.png	[[1.4333411809177607, 1.624390266306815, 4.269139929364019, -4.407159267507107, 1.7509066587133113, 17.172580136713194, -1.571141301441534]]	[[array([-0.014]), array([-0.011]), array([2.749])]]
000599.png	[[1.4283096544020226, 1.5887357209091704, 4.123691854107056, -4.4052140934497235, 1.7221672668432073, 17.627443178052115, -1.5662951106346323]]	[[array([-0.015]), array([-0.012]), array([2.745])]]
000600.png	[[1.4536430811921772, 1.5963772656336928, 4.198973428375501, -4.389515357337824, 1.719230576146374, 18.06962136276888, -1.5680286275971127]]	[[array([-0.015]), array([-0.009]), array([2.739])]]
000601.png	[[1.4888443929098798, 1.6183315228454045, 4.277974594304815, -4.3901359281982115, 1.7417483398196167, 18.4378261801191, -1.5709774979150803]]	[[array([-0.017]), array([-0.003]), array([2.748])]]
000602.png	[[1.4930813911050889, 1.633330266582145, 4.2586458320400755, -4.3712414041016965, 1.745963424929148, 18.855539128319055, -1.5711150117661283]]	[[array([-0.017]), array([-0.004]), array([2.74])]]
000603.png	[[1.5160837564161331, 1.652037990664778, 4.279692465297907, -4.382024966291841, 1.7505218762960677, 19.300380374244043, -1.570425896596805]]	[[array([-0.02]), array([-0.007]), array([2.736])]]
000604.png	[[1.497799989436065, 1.6335352948790682, 4.2457670560175265, -4.368208776707008, 1.7082549392155268, 19.67696608875201, -1.5702244814231616]]	[[array([-0.02]), array([-0.013]), array([2.745])]]
000605.png	[[1.4932883478470615, 1.6238721512196768, 4.2007327387385525, -4.3520431079567485, 1.7097528490940013, 20.157334803530794, -1.568231642307555]]	[[array([-0.02]), array([-0.011]), array([2.743])]]
000606.png	[[1.4709845222797484, 1.633716103133585, 4.253307197527994, -4.319878293740944, 1.719977995080647, 20.589130817580305, -1.5726619310050027]]	[[array([-0.019]), array([-0.006]), array([2.737])]]
000607.png	[[1.4948502000026782, 1.6186261215242066, 4.27796230536218, -4.312189375747836, 1.7153295207117176, 20.968004444680062, -1.5649600340784549]]	[[array([-0.02]), array([-0.003]), array([2.746])]]
000608.png	[[1.4767725822232909, 1.6215765406804084, 4.355796081113158, -4.3098661703087835, 1.746392297804536, 21.50456747772611, -1.5656027683651115]]	[[array([-0.022]), array([0.001]), array([2.748])]]
000609.png	[[1.4934764450374403, 1.622085466528269, 4.2388664724469445, -4.318146553340456, 1.780867044643828, 21.927934975855937, -1.5640559724495045]]	[[array([-0.024]), array([0.001]), array([2.741])]]
000610.png	[[1.5144423550235273, 1.6320447959266466, 4.2843126917874095, -4.29367000577881, 1.7783239012582046, 22.275791743723673, -1.5662463019327768]]	[[array([-0.024]), array([-0.003]), array([2.747])]]
000611.png	[[1.5011284474212703, 1.6140941248476746, 4.250436585247918, -4.267336638397621, 1.7693102991645573, 22.75451978475191, -1.559790132281577]]	[[array([-0.023]), array([-0.006]), array([2.744])]]
000612.png	[[1.4862780502180355, 1.6177441564251251, 4.227299503141972, -4.2710476747005, 1.7705991839976125, 23.14457164884558, -1.5622683668219535]]	[[array([-0.026]), array([-0.003]), array([2.753])]]
000613.png	[[1.4801730794407113, 1.6127107909447018, 4.130330277382263, -4.238208475423116, 1.7755522553830372, 23.529151247347244, -1.569704325066157]]	[[array([-0.025]), array([-0.002]), array([2.741])]]
000614.png	[[1.4587439378517266, 1.6254356219423531, 4.234326685237542, -4.254014898925924, 1.7801689022540004, 24.046867635882013, -1.5680329602586436]]	[[array([-0.028]), array([-0.006]), array([2.743])]]
000615.png	[[1.4987653852369602, 1.622508846624109, 4.175473357124753, -4.262113840096362, 1.7408654484125805, 24.40192020305542, -1.5655404537435242]]	[[array([-0.031]), array([-0.005]), array([2.749])]]
000616.png	[[1.518934686370278, 1.6431457143339705, 4.298540390487318, -4.25887923860292, 1.7710764494528144, 25.00315140971013, -1.565330041758429]]	[[array([-0.031]), array([-0.001]), array([2.757])]]
000617.png	[[1.4797916975266314, 1.6428702477263037, 4.269467830322088, -4.259250333155792, 1.7863687363821097, 25.419232776384113, -1.5701939434417622]]	[[array([-0.032]), array([0.001]), array([2.748])]]
000618.png	[[1.4778809233722392, 1.6288592640980681, 4.199958888542081, -4.219024126392802, 1.7945867411148766, 25.786429003153238, -1.5699504730051081]]	[[array([-0.03]), array([0.003]), array([2.755])]]
000619.png	[[1.4932817596964585, 1.6299969014497742, 4.200787741005777, -4.2681358510687115, 1.8193309917078218, 26.235570541327558, -1.575481584871186]]	[[array([-0.036]), array([0.002]), array([2.75])]]
000620.png	[[1.5269140818120066, 1.6476127851385016, 4.236826699024993, -4.292479802662539, 1.8221060292015483, 26.664464202393575, -1.5793865801758247]]	[[array([-0.039]), array([-0.]), array([2.743])]]
000621.png	[[1.51658421116144, 1.6603981870554796, 4.310912473371193, -4.308477259201436, 1.81334182233155, 27.090708899544058, -1.5863786581561619]]	[[array([-0.041]), array([-0.002]), array([2.757])]]
000622.png	[[1.5505240351826821, 1.6576181545674384, 4.2212280326362315, -4.304846415776085, 1.8456266049346604, 27.610418238012933, -1.5808913456411624]]	[[array([-0.041]), array([-0.]), array([2.758])]]
000623.png	[[1.5619428094147318, 1.66007907038271, 4.185735556560003, -4.329646807012176, 1.8308580471246487, 28.00311372466652, 1.562925421951421]]	[[array([-0.043]), array([-0.002]), array([2.748])]]
000624.png	[[1.5868849248868848, 1.6716492411871897, 4.134911187522157, -4.335822385231994, 1.832209715000201, 28.358139561301204, 1.5569147806305084]]	[[array([-0.044]), array([0.002]), array([2.755])]]
000625.png	[[1.582197183504675, 1.661297640847737, 4.076747274911849, -4.395878393145032, 1.835720511316219, 28.55694478785941, 1.5563494151086041]]	[[array([-0.049]), array([-0.001]), array([2.728])]]
000626.png	[[1.5645231521162681, 1.6355270815531495, 4.018190238674896, -4.402360449279396, 1.8438926881308464, 29.038255084405062, 1.5569369088806788]]	[[array([-0.049]), array([-0.004]), array([2.749])]]
000627.png	[[1.599613173882497, 1.6554728420694567, 4.08154475535245, -4.393613088859738, 1.8440878808083845, 29.745812039816553, 1.5690275641174305]]	[[array([-0.048]), array([-0.004]), array([2.768])]]
000628.png	[[1.5838451652622278, 1.6686537505539694, 4.187386317296315, -4.426209352724122, 1.8303858325584486, 30.197387977589244, 1.5743874242581126]]	[[array([-0.05]), array([-0.006]), array([2.762])]]
000629.png	[[1.503040209265449, 1.65125377580083, 4.21712220853112, -4.398904465925158, 1.8484879313629279, 30.614915514753434, -1.5795008738030862]]	[[array([-0.047]), array([-0.003]), array([2.754])]]
000630.png	[[1.5363273905663581, 1.6331121446577728, 4.043564538863078, -4.408072483303064, 1.8240687848078734, 31.005773517536102, 1.5687098238375408]]	[[array([-0.049]), array([-0.006]), array([2.764])]]
000631.png	[[1.5921189314494932, 1.6650569960648571, 4.171334080525579, -4.379123299174818, 1.8285171416221495, 31.495557244814258, 1.57302999029329]]	[[array([-0.048]), array([-0.003]), array([2.762])]]
